herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
CSU	3435924	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001293	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435924	COUNTY	10
CSU	3512842	CSU	Z. Muscavitch	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001285	Greenleaf State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3512842	COUNTY	10
CSU	3556151	CSU	Z. Muscovitch	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001291	Greenleaf State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3556151	COUNTY	10
TENN	1066818	TENN	A.J. Sharp	Oklahoma	Mcclain	2.82	outside_boundary_exact	Oklahoma, Garvin County	34.83,-97.6	TENN-L-0005648	New Lindsay	https://lichenportal.org/portal/collections/individual/index.php?occid=1066818	COUNTY	10
CSU	3435244	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001084	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435244	COUNTY	10
CSU	3435257	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001086	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435257	COUNTY	10
CSU	3435337	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001089	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435337	COUNTY	10
CSU	3435349	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001085	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435349	COUNTY	10
CSU	3435420	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001075	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435420	COUNTY	10
CSU	3435421	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001083	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435421	COUNTY	10
CSU	3435443	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001079	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435443	COUNTY	10
CSU	3435461	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001088	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435461	COUNTY	10
CSU	3435701	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001081	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435701	COUNTY	10
CSU	3435702	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001090	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435702	COUNTY	10
CSU	3435703	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001091	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435703	COUNTY	10
CSU	3435733	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001080	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435733	COUNTY	10
CSU	3435734	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001082	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435734	COUNTY	10
CSU	3435970	CSU	S. Strawn	Oklahoma	Johnston	2.35	outside_boundary_exact	Oklahoma, Pontotoc County	34.5266,-96.608	CSU-L-001092	PontatocRidgeTNCPreserveHdqtrs	https://lichenportal.org/portal/collections/individual/index.php?occid=3435970	COUNTY	10
ILL	1509581	ILL	M.E. Hale	Oklahoma	Osage	1.75	outside_boundary_exact	Oklahoma, Washington County	36.747311,-95.980818	ILL00039357	Near Bartlesville	https://lichenportal.org/portal/collections/individual/index.php?occid=1509581	COUNTY	10
TENN	1112134	TENN	M. E. Hale	Oklahoma	Osage	1.75	outside_boundary_exact	Oklahoma, Washington County	36.747311,-95.980818	TENN-L-0006016	near Bartlesville	https://lichenportal.org/portal/collections/individual/index.php?occid=1112134	COUNTY	10
WIS	1486079	WIS	Mason E. Hale	Oklahoma	Osage	1.75	outside_boundary_exact	Oklahoma, Washington County	36.747311,-95.980818	WIS-L-0109185	near Bartlesville	https://lichenportal.org/portal/collections/individual/index.php?occid=1486079	COUNTY	10
CSU	3435510	CSU	S. Strawn	Oklahoma	Kay	1.16	outside_boundary_exact	Oklahoma, Osage County	36.7,-96.91	CSU-L-000768	KawLakeMcFaddenBoyScoutCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3435510	COUNTY	10
CSU	3435704	CSU	S. Strawn	Oklahoma	Kay	1.16	outside_boundary_exact	Oklahoma, Osage County	36.7,-96.91	CSU-L-000770	KawLakeMcFaddenBoyScoutCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3435704	COUNTY	10
CSU	3435846	CSU	S. Strawn	Oklahoma	Kay	1.16	outside_boundary_exact	Oklahoma, Osage County	36.7,-96.91	CSU-L-000767	KawLakeMcFaddenBoyScoutCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3435846	COUNTY	10
CSU	3435909	CSU	S. Strawn	Oklahoma	Kay	1.16	outside_boundary_exact	Oklahoma, Osage County	36.7,-96.91	CSU-L-000771	KawLakeMcFaddenBoyScoutCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3435909	COUNTY	10
CSU	3435952	CSU	S. Strawn	Oklahoma	Kay	1.16	outside_boundary_exact	Oklahoma, Osage County	36.7,-96.91	CSU-L-000769	KawLakeMcFaddenBoyScoutCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3435952	COUNTY	10
CSU	3435972	CSU	S. Strawn	Oklahoma	Kay	1.16	outside_boundary_exact	Oklahoma, Osage County	36.7,-96.91	CSU-L-000734	KawLakeMcFaddenBoyScoutCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3435972	COUNTY	10
CSU	3566719	CSU	S. Strawn	Oklahoma	Kay	1.16	outside_boundary_exact	Oklahoma, Osage County	36.7,-96.91	CSU-L-000741	KawLakeMcFaddenBoyScoutCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3566719	COUNTY	10
CSU	3573947	CSU	S.Strawn	Oklahoma	Cherokee	0.98	outside_boundary_exact	Oklahoma, Wagoner County	35.8857,-95.2779	CSU-L-001353	SequoyahBayStPk	https://lichenportal.org/portal/collections/individual/index.php?occid=3573947	COUNTY	10
CSU	3573948	CSU	S. Strawn	Oklahoma	Cherokee	0.98	outside_boundary_exact	Oklahoma, Wagoner County	35.8857,-95.2779	CSU-L-001349	SequoyahBayStPk	https://lichenportal.org/portal/collections/individual/index.php?occid=3573948	COUNTY	10
CSU	3573950	CSU	S. Strawn	Oklahoma	Cherokee	0.98	outside_boundary_exact	Oklahoma, Wagoner County	35.8857,-95.2779	CSU-L-001352	SequoyahBayStPk	https://lichenportal.org/portal/collections/individual/index.php?occid=3573950	COUNTY	10
CSU	3435096	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001109	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435096	COUNTY	10
CSU	3435112	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001114	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435112	COUNTY	10
CSU	3435141	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001115	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435141	COUNTY	10
CSU	3435211	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001116	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435211	COUNTY	10
CSU	3435346	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001108	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435346	COUNTY	10
CSU	3435367	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001117	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435367	COUNTY	10
CSU	3435399	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001119	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435399	COUNTY	10
CSU	3435428	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001120	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435428	COUNTY	10
CSU	3435467	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001112	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435467	COUNTY	10
CSU	3435573	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001118	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435573	COUNTY	10
CSU	3435636	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001113	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435636	COUNTY	10
CSU	3435797	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001110	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435797	COUNTY	10
CSU	3435877	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001111	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435877	COUNTY	10
CSU	3435895	CSU	S. Strawn	Oklahoma	Atoka	0.75	outside_boundary_exact	Oklahoma, Choctaw County	34.15,-95.8833	CSU-L-001078	BoehlerSeepsRoadNofLake	https://lichenportal.org/portal/collections/individual/index.php?occid=3435895	COUNTY	10
CSU	3435075	CSU	S. Strawn	Oklahoma	Oklahoma	0.65	outside_boundary_exact	Oklahoma, Cleveland County	35.3714,-97.3537	CSU-L-000619	StanleyDraperLakeRecArea2	https://lichenportal.org/portal/collections/individual/index.php?occid=3435075	COUNTY	10
WTU	2735602	WTU	Bruce Ryan	Oklahoma	Creek	0.47	outside_boundary_exact	Oklahoma, Pawnee County	36.166667,-96.333333	WTU-L-026713	Stop 7, ABLS Foray (1979). 15 miles west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=2735602	COUNTY	10
CSU	3435264	CSU	S. Strawn	Oklahoma	Oklahoma	0.23	outside_boundary_exact	Oklahoma, Cleveland County	35.3752,-97.353	CSU-L-000618	StanleyDraperLakeRecArea2	https://lichenportal.org/portal/collections/individual/index.php?occid=3435264	COUNTY	10
